Date,Open,High,Low,Close,Volume,Adj Close
11/02/1981,0.470981672,0.470981672,0.470981672,0.470981672,3460803,0.470981672
12/02/1981,0.466517391,0.466517391,0.466517391,0.466517391,3640003,0.466517391
13/02/1981,0.455356688,0.455356688,0.455356688,0.455356688,2788802,0.455356688
,,,,,,
17/02/1981,0.466517391,0.466517391,0.466517391,0.466517391,3068803,0.466517391
18/02/1981,0.486606656,0.486606656,0.486606656,0.486606656,4810404,0.486606656
19/02/1981,0.457588828,0.457588828,0.457588828,0.457588828,5577605,0.457588828
20/02/1981,0.433035281,0.433035281,0.433035281,0.433035281,6092806,0.433035281
23/02/1981,0.439731703,0.439731703,0.439731703,0.439731703,3528003,0.439731703
24/02/1981,0.424106719,0.424106719,0.424106719,0.424106719,4244804,0.424106719
25/02/1981,0.450892406,0.450892406,0.450892406,0.450892406,4872004,0.450892406
26/02/1981,0.457588828,0.457588828,0.457588828,0.457588828,2710402,0.457588828
27/02/1981,0.473213813,0.473213813,0.473213813,0.473213813,3690403,0.473213813
2/03/1981,0.475445953,0.475445953,0.475445953,0.475445953,2940002,0.475445953
3/03/1981,0.468749531,0.468749531,0.468749531,0.468749531,4043204,0.468749531
4/03/1981,0.46428525,0.46428525,0.46428525,0.46428525,3427203,0.46428525
5/03/1981,0.462053109,0.462053109,0.462053109,0.462053109,1344001,0.462053109
6/03/1981,0.457588828,0.457588828,0.457588828,0.457588828,2900802,0.457588828
9/03/1981,0.421874578,0.421874578,0.421874578,0.421874578,3830403,0.421874578
10/03/1981,0.401785313,0.401785313,0.401785313,0.401785313,7095207,0.401785313
11/03/1981,0.386160328,0.386160328,0.386160328,0.386160328,7464807,0.386160328
12/03/1981,0.401785313,0.401785313,0.401785313,0.401785313,14812014,0.401785313
13/03/1981,0.397321031,0.397321031,0.397321031,0.397321031,57825657,0.397321031
16/03/1981,0.412946016,0.412946016,0.412946016,0.412946016,9307209,0.412946016
17/03/1981,0.433035281,0.433035281,0.433035281,0.433035281,10936810,0.433035281
18/03/1981,0.459820969,0.459820969,0.459820969,0.459820969,9234409,0.459820969
19/03/1981,0.455356688,0.455356688,0.455356688,0.455356688,9452809,0.455356688
20/03/1981,0.459820969,0.459820969,0.459820969,0.459820969,3651203,0.459820969
23/03/1981,0.477678094,0.477678094,0.477678094,0.477678094,5504805,0.477678094
24/03/1981,0.475445953,0.475445953,0.475445953,0.475445953,7039207,0.475445953
25/03/1981,0.466517391,0.466517391,0.466517391,0.466517391,1764001,0.466517391
26/03/1981,0.457588828,0.457588828,0.457588828,0.457588828,3068803,0.457588828
27/03/1981,0.441963844,0.441963844,0.441963844,0.441963844,3063203,0.441963844
30/03/1981,0.441963844,0.441963844,0.441963844,0.441963844,2475202,0.441963844
31/03/1981,0.437499563,0.437499563,0.437499563,0.437499563,3998403,0.437499563
1/04/1981,0.433035281,0.433035281,0.433035281,0.433035281,8517608,0.433035281
2/04/1981,0.470981672,0.470981672,0.470981672,0.470981672,7851207,0.470981672
3/04/1981,0.473213813,0.473213813,0.473213813,0.473213813,4121604,0.473213813
6/04/1981,0.46428525,0.46428525,0.46428525,0.46428525,5700805,0.46428525
7/04/1981,0.459820969,0.459820969,0.459820969,0.459820969,2671202,0.459820969
8/04/1981,0.482142375,0.482142375,0.482142375,0.482142375,5488005,0.482142375
9/04/1981,0.491070938,0.491070938,0.491070938,0.491070938,3124803,0.491070938
10/04/1981,0.497767359,0.497767359,0.497767359,0.497767359,8366408,0.497767359
13/04/1981,0.497767359,0.497767359,0.497767359,0.497767359,4015204,0.497767359
14/04/1981,0.497767359,0.497767359,0.497767359,0.497767359,1663201,0.497767359
15/04/1981,0.473213813,0.473213813,0.473213813,0.473213813,8512008,0.473213813
16/04/1981,0.446428125,0.446428125,0.446428125,0.446428125,5969605,0.446428125
,,,,,,
20/04/1981,0.459820969,0.459820969,0.459820969,0.459820969,8836808,0.459820969
21/04/1981,0.491070938,0.491070938,0.491070938,0.491070938,7134407,0.491070938
22/04/1981,0.508928063,0.508928063,0.508928063,0.508928063,4748804,0.508928063
23/04/1981,0.522320906,0.522320906,0.522320906,0.522320906,14504014,0.522320906
24/04/1981,0.517856625,0.517856625,0.517856625,0.517856625,8764008,0.517856625
27/04/1981,0.513392344,0.513392344,0.513392344,0.513392344,9632009,0.513392344
28/04/1981,0.504463781,0.504463781,0.504463781,0.504463781,8047208,0.504463781
29/04/1981,0.497767359,0.497767359,0.497767359,0.497767359,3410403,0.497767359
30/04/1981,0.506695922,0.506695922,0.506695922,0.506695922,3152803,0.506695922
1/05/1981,0.506695922,0.506695922,0.506695922,0.506695922,4138404,0.506695922
4/05/1981,0.504463781,0.504463781,0.504463781,0.504463781,3612003,0.504463781
5/05/1981,0.502231641,0.502231641,0.502231641,0.502231641,4384804,0.502231641
6/05/1981,0.488838797,0.488838797,0.488838797,0.488838797,4737604,0.488838797
7/05/1981,0.495535219,0.495535219,0.495535219,0.495535219,2340802,0.495535219
8/05/1981,0.4999995,0.4999995,0.4999995,0.4999995,1976801,0.4999995
11/05/1981,0.488838797,0.488838797,0.488838797,0.488838797,2984802,0.488838797
12/05/1981,0.488838797,0.488838797,0.488838797,0.488838797,1064001,0.488838797
13/05/1981,0.486606656,0.486606656,0.486606656,0.486606656,1226401,0.486606656
14/05/1981,0.479910234,0.479910234,0.479910234,0.479910234,1232001,0.479910234
15/05/1981,0.491070938,0.491070938,0.491070938,0.491070938,1226401,0.491070938
18/05/1981,0.4999995,0.4999995,0.4999995,0.4999995,1041601,0.4999995
19/05/1981,0.491070938,0.491070938,0.491070938,0.491070938,6356006,0.491070938
20/05/1981,0.506695922,0.506695922,0.506695922,0.506695922,3320803,0.506695922
21/05/1981,0.53571375,0.53571375,0.53571375,0.53571375,8052808,0.53571375
22/05/1981,0.560267297,0.560267297,0.560267297,0.560267297,7856807,0.560267297
,,,,,,
26/05/1981,0.558035156,0.558035156,0.558035156,0.558035156,21336021,0.558035156
27/05/1981,0.589285125,0.589285125,0.589285125,0.589285125,37374437,0.589285125
28/05/1981,0.589285125,0.589285125,0.589285125,0.589285125,18496818,0.589285125
29/05/1981,0.591517266,0.591517266,0.591517266,0.591517266,14845614,0.591517266
1/06/1981,0.591517266,0.591517266,0.591517266,0.591517266,12812812,0.591517266
2/06/1981,0.562499438,0.562499438,0.562499438,0.562499438,10108010,0.562499438
3/06/1981,0.562499438,0.562499438,0.562499438,0.562499438,9861609,0.562499438
4/06/1981,0.573660141,0.573660141,0.573660141,0.573660141,14016814,0.573660141
5/06/1981,0.564731578,0.564731578,0.564731578,0.564731578,14420014,0.564731578
8/06/1981,0.544642313,0.544642313,0.544642313,0.544642313,23374423,0.544642313
9/06/1981,0.555803016,0.555803016,0.555803016,0.555803016,29898429,0.555803016
10/06/1981,0.562499438,0.562499438,0.562499438,0.562499438,6305606,0.562499438
11/06/1981,0.587052984,0.587052984,0.587052984,0.587052984,9744009,0.587052984
12/06/1981,0.580356563,0.580356563,0.580356563,0.580356563,6451206,0.580356563
15/06/1981,0.578124422,0.578124422,0.578124422,0.578124422,35940835,0.578124422
16/06/1981,0.566963719,0.566963719,0.566963719,0.566963719,9312809,0.566963719
17/06/1981,0.558035156,0.558035156,0.558035156,0.558035156,6893606,0.558035156
18/06/1981,0.555803016,0.555803016,0.555803016,0.555803016,5762405,0.555803016
19/06/1981,0.540178031,0.540178031,0.540178031,0.540178031,6876806,0.540178031
22/06/1981,0.520088766,0.520088766,0.520088766,0.520088766,2710402,0.520088766
23/06/1981,0.529017328,0.529017328,0.529017328,0.529017328,3757603,0.529017328
24/06/1981,0.515624484,0.515624484,0.515624484,0.515624484,5756805,0.515624484
25/06/1981,0.526785188,0.526785188,0.526785188,0.526785188,6064806,0.526785188
26/06/1981,0.520088766,0.520088766,0.520088766,0.520088766,5947205,0.520088766
29/06/1981,0.502231641,0.502231641,0.502231641,0.502231641,2648802,0.502231641
30/06/1981,0.46428525,0.46428525,0.46428525,0.46428525,8976808,0.46428525
1/07/1981,0.459820969,0.459820969,0.459820969,0.459820969,42616042,0.459820969
2/07/1981,0.459820969,0.459820969,0.459820969,0.459820969,7571207,0.459820969
,,,,,,
6/07/1981,0.444195984,0.444195984,0.444195984,0.444195984,4132804,0.444195984
7/07/1981,0.448660266,0.448660266,0.448660266,0.448660266,3959203,0.448660266
8/07/1981,0.466517391,0.466517391,0.466517391,0.466517391,4155204,0.466517391
9/07/1981,0.430803141,0.430803141,0.430803141,0.430803141,8220808,0.430803141
10/07/1981,0.397321031,0.397321031,0.397321031,0.397321031,13792813,0.397321031
13/07/1981,0.406249594,0.406249594,0.406249594,0.406249594,11435211,0.406249594
14/07/1981,0.424106719,0.424106719,0.424106719,0.424106719,4944804,0.424106719
15/07/1981,0.435267422,0.435267422,0.435267422,0.435267422,2738402,0.435267422
16/07/1981,0.446428125,0.446428125,0.446428125,0.446428125,3808003,0.446428125
17/07/1981,0.462053109,0.462053109,0.462053109,0.462053109,4956004,0.462053109
20/07/1981,0.430803141,0.430803141,0.430803141,0.430803141,5913605,0.430803141
21/07/1981,0.428571,0.428571,0.428571,0.428571,7985607,0.428571
22/07/1981,0.404017453,0.404017453,0.404017453,0.404017453,5667205,0.404017453
23/07/1981,0.415178156,0.415178156,0.415178156,0.415178156,8612808,0.415178156
24/07/1981,0.428571,0.428571,0.428571,0.428571,7212807,0.428571
27/07/1981,0.446428125,0.446428125,0.446428125,0.446428125,4334404,0.446428125
28/07/1981,0.430803141,0.430803141,0.430803141,0.430803141,5712005,0.430803141
29/07/1981,0.424106719,0.424106719,0.424106719,0.424106719,3875203,0.424106719
30/07/1981,0.439731703,0.439731703,0.439731703,0.439731703,2475202,0.439731703
31/07/1981,0.446428125,0.446428125,0.446428125,0.446428125,2738402,0.446428125
3/08/1981,0.441963844,0.441963844,0.441963844,0.441963844,3108003,0.441963844
4/08/1981,0.448660266,0.448660266,0.448660266,0.448660266,7918407,0.448660266
5/08/1981,0.462053109,0.462053109,0.462053109,0.462053109,4373604,0.462053109
6/08/1981,0.450892406,0.450892406,0.450892406,0.450892406,2632002,0.450892406
7/08/1981,0.450892406,0.450892406,0.450892406,0.450892406,2301602,0.450892406
,,,,,,
11/08/1981,0.437499563,0.437499563,0.437499563,0.437499563,17864017,0.437499563
12/08/1981,0.428571,0.428571,0.428571,0.428571,6568806,0.428571
13/08/1981,0.415178156,0.415178156,0.415178156,0.415178156,6871206,0.415178156
14/08/1981,0.408481734,0.408481734,0.408481734,0.408481734,6048006,0.408481734
17/08/1981,0.395088891,0.395088891,0.395088891,0.395088891,4726404,0.395088891
18/08/1981,0.386160328,0.386160328,0.386160328,0.386160328,4250404,0.386160328
19/08/1981,0.381696047,0.381696047,0.381696047,0.381696047,5168805,0.381696047
20/08/1981,0.386160328,0.386160328,0.386160328,0.386160328,4278404,0.386160328
21/08/1981,0.359374641,0.359374641,0.359374641,0.359374641,10477610,0.359374641
24/08/1981,0.337053234,0.337053234,0.337053234,0.337053234,5768005,0.337053234
25/08/1981,0.345981797,0.345981797,0.345981797,0.345981797,10175210,0.345981797
26/08/1981,0.339285375,0.339285375,0.339285375,0.339285375,8400008,0.339285375
27/08/1981,0.341517516,0.341517516,0.341517516,0.341517516,6479206,0.341517516
28/08/1981,0.359374641,0.359374641,0.359374641,0.359374641,9508809,0.359374641
31/08/1981,0.359374641,0.359374641,0.359374641,0.359374641,10236810,0.359374641
1/09/1981,0.381696047,0.381696047,0.381696047,0.381696047,9256809,0.381696047
2/09/1981,0.388392469,0.388392469,0.388392469,0.388392469,4844004,0.388392469
3/09/1981,0.368303203,0.368303203,0.368303203,0.368303203,9368809,0.368303203
4/09/1981,0.363838922,0.363838922,0.363838922,0.363838922,3813603,0.363838922
,,,,,,
8/09/1981,0.352678219,0.352678219,0.352678219,0.352678219,6361606,0.352678219
9/09/1981,0.352678219,0.352678219,0.352678219,0.352678219,7632807,0.352678219
10/09/1981,0.354910359,0.354910359,0.354910359,0.354910359,8702408,0.354910359
11/09/1981,0.350446078,0.350446078,0.350446078,0.350446078,4384804,0.350446078
14/09/1981,0.339285375,0.339285375,0.339285375,0.339285375,6921606,0.339285375
15/09/1981,0.330356813,0.330356813,0.330356813,0.330356813,4877604,0.330356813
16/09/1981,0.323660391,0.323660391,0.323660391,0.323660391,4838404,0.323660391
17/09/1981,0.314731828,0.314731828,0.314731828,0.314731828,4844004,0.314731828
18/09/1981,0.316963969,0.316963969,0.316963969,0.316963969,6580006,0.316963969
21/09/1981,0.319196109,0.319196109,0.319196109,0.319196109,12258412,0.319196109
22/09/1981,0.301338984,0.301338984,0.301338984,0.301338984,11855211,0.301338984
23/09/1981,0.294642563,0.294642563,0.294642563,0.294642563,7050407,0.294642563
24/09/1981,0.292410422,0.292410422,0.292410422,0.292410422,4575204,0.292410422
25/09/1981,0.254464031,0.254464031,0.254464031,0.254464031,8652008,0.254464031
28/09/1981,0.256696172,0.256696172,0.256696172,0.256696172,22932022,0.256696172
29/09/1981,0.270089016,0.270089016,0.270089016,0.270089016,23671223,0.270089016
30/09/1981,0.272321156,0.272321156,0.272321156,0.272321156,12499212,0.272321156
1/10/1981,0.272321156,0.272321156,0.272321156,0.272321156,15282415,0.272321156
2/10/1981,0.294642563,0.294642563,0.294642563,0.294642563,11261611,0.294642563
5/10/1981,0.303571125,0.303571125,0.303571125,0.303571125,10774410,0.303571125
6/10/1981,0.301338984,0.301338984,0.301338984,0.301338984,7089607,0.301338984
7/10/1981,0.319196109,0.319196109,0.319196109,0.319196109,9710409,0.319196109
8/10/1981,0.330356813,0.330356813,0.330356813,0.330356813,7772807,0.330356813
9/10/1981,0.332588953,0.332588953,0.332588953,0.332588953,13630413,0.332588953
12/10/1981,0.343749656,0.343749656,0.343749656,0.343749656,6837606,0.343749656
13/10/1981,0.343749656,0.343749656,0.343749656,0.343749656,11048811,0.343749656
14/10/1981,0.323660391,0.323660391,0.323660391,0.323660391,7744807,0.323660391
15/10/1981,0.330356813,0.330356813,0.330356813,0.330356813,7358407,0.330356813
16/10/1981,0.325892531,0.325892531,0.325892531,0.325892531,9116809,0.325892531
19/10/1981,0.332588953,0.332588953,0.332588953,0.332588953,5146405,0.332588953
20/10/1981,0.350446078,0.350446078,0.350446078,0.350446078,8932008,0.350446078
21/10/1981,0.350446078,0.350446078,0.350446078,0.350446078,19224819,0.350446078
22/10/1981,0.348213938,0.348213938,0.348213938,0.348213938,8069608,0.348213938
23/10/1981,0.339285375,0.339285375,0.339285375,0.339285375,6977606,0.339285375
26/10/1981,0.339285375,0.339285375,0.339285375,0.339285375,6820806,0.339285375
27/10/1981,0.345981797,0.345981797,0.345981797,0.345981797,21397621,0.345981797
28/10/1981,0.3571425,0.3571425,0.3571425,0.3571425,11043211,0.3571425
29/10/1981,0.352678219,0.352678219,0.352678219,0.352678219,7621607,0.352678219
30/10/1981,0.3571425,0.3571425,0.3571425,0.3571425,13182413,0.3571425
2/11/1981,0.3571425,0.3571425,0.3571425,0.3571425,9228809,0.3571425
3/11/1981,0.352678219,0.352678219,0.352678219,0.352678219,7095207,0.352678219
4/11/1981,0.343749656,0.343749656,0.343749656,0.343749656,5952805,0.343749656
5/11/1981,0.319196109,0.319196109,0.319196109,0.319196109,5840805,0.319196109
6/11/1981,0.32142825,0.32142825,0.32142825,0.32142825,6148806,0.32142825
9/11/1981,0.325892531,0.325892531,0.325892531,0.325892531,5096005,0.325892531
10/11/1981,0.328124672,0.328124672,0.328124672,0.328124672,4188804,0.328124672
11/11/1981,0.337053234,0.337053234,0.337053234,0.337053234,6860006,0.337053234
12/11/1981,0.348213938,0.348213938,0.348213938,0.348213938,9979209,0.348213938
13/11/1981,0.323660391,0.323660391,0.323660391,0.323660391,5252805,0.323660391
16/11/1981,0.319196109,0.319196109,0.319196109,0.319196109,5639205,0.319196109
17/11/1981,0.325892531,0.325892531,0.325892531,0.325892531,8853608,0.325892531
18/11/1981,0.337053234,0.337053234,0.337053234,0.337053234,7285607,0.337053234
19/11/1981,0.337053234,0.337053234,0.337053234,0.337053234,10001610,0.337053234
20/11/1981,0.339285375,0.339285375,0.339285375,0.339285375,9525609,0.339285375
23/11/1981,0.323660391,0.323660391,0.323660391,0.323660391,5740005,0.323660391
24/11/1981,0.32142825,0.32142825,0.32142825,0.32142825,5538405,0.32142825
25/11/1981,0.328124672,0.328124672,0.328124672,0.328124672,13137613,0.328124672
,,,,,,
27/11/1981,0.337053234,0.337053234,0.337053234,0.337053234,9312809,0.337053234
30/11/1981,0.332588953,0.332588953,0.332588953,0.332588953,5992005,0.332588953
1/12/1981,0.332588953,0.332588953,0.332588953,0.332588953,5846405,0.332588953
2/12/1981,0.334821094,0.334821094,0.334821094,0.334821094,9391209,0.334821094
3/12/1981,0.330356813,0.330356813,0.330356813,0.330356813,5107205,0.330356813
4/12/1981,0.339285375,0.339285375,0.339285375,0.339285375,34288834,0.339285375
7/12/1981,0.341517516,0.341517516,0.341517516,0.341517516,14823214,0.341517516
8/12/1981,0.334821094,0.334821094,0.334821094,0.334821094,12656012,0.334821094
9/12/1981,0.337053234,0.337053234,0.337053234,0.337053234,8568008,0.337053234
10/12/1981,0.337053234,0.337053234,0.337053234,0.337053234,9352009,0.337053234
11/12/1981,0.334821094,0.334821094,0.334821094,0.334821094,19023219,0.334821094
14/12/1981,0.323660391,0.323660391,0.323660391,0.323660391,6311206,0.323660391
15/12/1981,0.332588953,0.332588953,0.332588953,0.332588953,7828807,0.332588953
16/12/1981,0.348213938,0.348213938,0.348213938,0.348213938,16363216,0.348213938
17/12/1981,0.377231766,0.377231766,0.377231766,0.377231766,12863212,0.377231766
18/12/1981,0.408481734,0.408481734,0.408481734,0.408481734,17931217,0.408481734
21/12/1981,0.390624609,0.390624609,0.390624609,0.390624609,14100814,0.390624609
22/12/1981,0.397321031,0.397321031,0.397321031,0.397321031,13456813,0.397321031
23/12/1981,0.388392469,0.388392469,0.388392469,0.388392469,7224007,0.388392469
24/12/1981,0.390624609,0.390624609,0.390624609,0.390624609,7229607,0.390624609
,,,,,,
28/12/1981,0.372767484,0.372767484,0.372767484,0.372767484,9144809,0.372767484
29/12/1981,0.379463906,0.379463906,0.379463906,0.379463906,6059206,0.379463906
30/12/1981,0.395088891,0.395088891,0.395088891,0.395088891,8047208,0.395088891
31/12/1981,0.395088891,0.395088891,0.395088891,0.395088891,13664013,0.395088891
,,,,,,
4/01/1982,0.39285675,0.39285675,0.39285675,0.39285675,17813617,0.39285675
5/01/1982,0.372767484,0.372767484,0.372767484,0.372767484,8960008,0.372767484
6/01/1982,0.368303203,0.368303203,0.368303203,0.368303203,16520016,0.368303203
7/01/1982,0.339285375,0.339285375,0.339285375,0.339285375,17511217,0.339285375
8/01/1982,0.354910359,0.354910359,0.354910359,0.354910359,14151214,0.354910359
11/01/1982,0.332588953,0.332588953,0.332588953,0.332588953,8332808,0.332588953
12/01/1982,0.32142825,0.32142825,0.32142825,0.32142825,14980014,0.32142825
13/01/1982,0.319196109,0.319196109,0.319196109,0.319196109,10438410,0.319196109
14/01/1982,0.334821094,0.334821094,0.334821094,0.334821094,6428806,0.334821094
15/01/1982,0.3571425,0.3571425,0.3571425,0.3571425,11676011,0.3571425
18/01/1982,0.363838922,0.363838922,0.363838922,0.363838922,7000007,0.363838922
19/01/1982,0.354910359,0.354910359,0.354910359,0.354910359,13876813,0.354910359
20/01/1982,0.361606781,0.361606781,0.361606781,0.361606781,6456806,0.361606781
21/01/1982,0.368303203,0.368303203,0.368303203,0.368303203,8332808,0.368303203
22/01/1982,0.370535344,0.370535344,0.370535344,0.370535344,6064806,0.370535344
25/01/1982,0.359374641,0.359374641,0.359374641,0.359374641,11177611,0.359374641
26/01/1982,0.345981797,0.345981797,0.345981797,0.345981797,5303205,0.345981797
27/01/1982,0.348213938,0.348213938,0.348213938,0.348213938,7840007,0.348213938
28/01/1982,0.359374641,0.359374641,0.359374641,0.359374641,9900809,0.359374641
29/01/1982,0.363838922,0.363838922,0.363838922,0.363838922,13288813,0.363838922
1/02/1982,0.359374641,0.359374641,0.359374641,0.359374641,9632009,0.359374641
2/02/1982,0.361606781,0.361606781,0.361606781,0.361606781,13568813,0.361606781
3/02/1982,0.361606781,0.361606781,0.361606781,0.361606781,7868007,0.361606781
4/02/1982,0.352678219,0.352678219,0.352678219,0.352678219,5510405,0.352678219
5/02/1982,0.352678219,0.352678219,0.352678219,0.352678219,10074410,0.352678219
8/02/1982,0.330356813,0.330356813,0.330356813,0.330356813,7924007,0.330356813
9/02/1982,0.330356813,0.330356813,0.330356813,0.330356813,14476014,0.330356813
10/02/1982,0.334821094,0.334821094,0.334821094,0.334821094,9699209,0.334821094
11/02/1982,0.330356813,0.330356813,0.330356813,0.330356813,6132006,0.330356813
12/02/1982,0.334821094,0.334821094,0.334821094,0.334821094,4911204,0.334821094
,,,,,,
16/02/1982,0.328124672,0.328124672,0.328124672,0.328124672,8579208,0.328124672
17/02/1982,0.332588953,0.332588953,0.332588953,0.332588953,6395206,0.332588953
18/02/1982,0.337053234,0.337053234,0.337053234,0.337053234,7095207,0.337053234
19/02/1982,0.334821094,0.334821094,0.334821094,0.334821094,3399203,0.334821094
22/02/1982,0.330356813,0.330356813,0.330356813,0.330356813,6658406,0.330356813
23/02/1982,0.325892531,0.325892531,0.325892531,0.325892531,8635208,0.325892531
24/02/1982,0.328124672,0.328124672,0.328124672,0.328124672,9486409,0.328124672
25/02/1982,0.325892531,0.325892531,0.325892531,0.325892531,7700007,0.325892531
26/02/1982,0.325892531,0.325892531,0.325892531,0.325892531,4356804,0.325892531
1/03/1982,0.328124672,0.328124672,0.328124672,0.328124672,8825608,0.328124672
2/03/1982,0.328124672,0.328124672,0.328124672,0.328124672,8702408,0.328124672
3/03/1982,0.328124672,0.328124672,0.328124672,0.328124672,5913605,0.328124672
4/03/1982,0.32142825,0.32142825,0.32142825,0.32142825,9592809,0.32142825
5/03/1982,0.296874703,0.296874703,0.296874703,0.296874703,11328811,0.296874703
8/03/1982,0.292410422,0.292410422,0.292410422,0.292410422,8786408,0.292410422
9/03/1982,0.294642563,0.294642563,0.294642563,0.294642563,13126413,0.294642563
10/03/1982,0.290178281,0.290178281,0.290178281,0.290178281,21733621,0.290178281
11/03/1982,0.290178281,0.290178281,0.290178281,0.290178281,5644805,0.290178281
12/03/1982,0.272321156,0.272321156,0.272321156,0.272321156,11636811,0.272321156
15/03/1982,0.270089016,0.270089016,0.270089016,0.270089016,12840812,0.270089016
16/03/1982,0.265624734,0.265624734,0.265624734,0.265624734,11788011,0.265624734
17/03/1982,0.252231891,0.252231891,0.252231891,0.252231891,12622412,0.252231891
18/03/1982,0.272321156,0.272321156,0.272321156,0.272321156,14084014,0.272321156
19/03/1982,0.296874703,0.296874703,0.296874703,0.296874703,16452816,0.296874703
22/03/1982,0.319196109,0.319196109,0.319196109,0.319196109,17298417,0.319196109
23/03/1982,0.314731828,0.314731828,0.314731828,0.314731828,13988813,0.314731828
24/03/1982,0.296874703,0.296874703,0.296874703,0.296874703,12902412,0.296874703
25/03/1982,0.294642563,0.294642563,0.294642563,0.294642563,21028021,0.294642563
26/03/1982,0.290178281,0.290178281,0.290178281,0.290178281,12695212,0.290178281
29/03/1982,0.296874703,0.296874703,0.296874703,0.296874703,16900816,0.296874703
30/03/1982,0.301338984,0.301338984,0.301338984,0.301338984,19488019,0.301338984
31/03/1982,0.301338984,0.301338984,0.301338984,0.301338984,12538412,0.301338984
1/04/1982,0.316963969,0.316963969,0.316963969,0.316963969,14784014,0.316963969
2/04/1982,0.316963969,0.316963969,0.316963969,0.316963969,21201621,0.316963969
5/04/1982,0.316963969,0.316963969,0.316963969,0.316963969,21660821,0.316963969
6/04/1982,0.314731828,0.314731828,0.314731828,0.314731828,17897617,0.314731828
7/04/1982,0.310267547,0.310267547,0.310267547,0.310267547,7274407,0.310267547
8/04/1982,0.312499688,0.312499688,0.312499688,0.312499688,5997605,0.312499688
,,,,,,
12/04/1982,0.310267547,0.310267547,0.310267547,0.310267547,11076811,0.310267547
13/04/1982,0.285714,0.285714,0.285714,0.285714,21324821,0.285714
14/04/1982,0.287946141,0.287946141,0.287946141,0.287946141,28397628,0.287946141
15/04/1982,0.292410422,0.292410422,0.292410422,0.292410422,41070441,0.292410422
16/04/1982,0.301338984,0.301338984,0.301338984,0.301338984,26012026,0.301338984
