date,value
25/02/2014,1845.119995
26/02/2014,1845.160034
27/02/2014,1854.290039
28/02/2014,1859.449951
3/03/2014,1845.72998
4/03/2014,1873.910034
5/03/2014,1873.810059
6/03/2014,1877.030029
7/03/2014,1878.040039
10/03/2014,1877.170044
11/03/2014,1867.630005
12/03/2014,1868.199951
13/03/2014,1846.339966
14/03/2014,1841.130005
17/03/2014,1858.829956
18/03/2014,1872.25
19/03/2014,1860.77002
20/03/2014,1872.01001
21/03/2014,1866.52002
24/03/2014,1857.439941
25/03/2014,1865.619995
26/03/2014,1852.560059
27/03/2014,1849.040039
28/03/2014,1857.619995
31/03/2014,1872.339966
1/04/2014,1885.52002
2/04/2014,1890.900024
3/04/2014,1888.77002
4/04/2014,1865.089966
7/04/2014,1845.040039
8/04/2014,1851.959961
9/04/2014,1872.180054
10/04/2014,1833.079956
11/04/2014,1815.689941
14/04/2014,1830.609985
15/04/2014,1842.97998
16/04/2014,1862.310059
17/04/2014,1864.849976
21/04/2014,1871.890015
22/04/2014,1879.550049
23/04/2014,1875.390015
24/04/2014,1878.609985
25/04/2014,1863.400024
28/04/2014,1869.430054
29/04/2014,1878.329956
30/04/2014,1883.949951
1/05/2014,1883.680054
2/05/2014,1881.140015
5/05/2014,1884.660034
6/05/2014,1867.719971
7/05/2014,1878.209961
8/05/2014,1875.630005
9/05/2014,1878.47998
12/05/2014,1896.650024
13/05/2014,1897.449951
14/05/2014,1888.530029
15/05/2014,1870.849976
16/05/2014,1877.859985
19/05/2014,1885.079956
20/05/2014,1872.829956
21/05/2014,1888.030029
22/05/2014,1892.48999
23/05/2014,1900.530029
27/05/2014,1911.910034
28/05/2014,1909.780029
29/05/2014,1920.030029
30/05/2014,1923.569946
2/06/2014,1924.969971
3/06/2014,1924.23999
4/06/2014,1927.880005
5/06/2014,1940.459961
6/06/2014,1949.439941
9/06/2014,1951.27002
10/06/2014,1950.790039
11/06/2014,1943.890015
12/06/2014,1930.109985
13/06/2014,1936.160034
16/06/2014,1937.780029
17/06/2014,1941.98999
18/06/2014,1956.97998
19/06/2014,1959.47998
20/06/2014,1962.869995
23/06/2014,1962.609985
24/06/2014,1949.97998
25/06/2014,1959.530029
26/06/2014,1957.219971
27/06/2014,1960.959961
30/06/2014,1960.22998
1/07/2014,1973.319946
2/07/2014,1974.619995
3/07/2014,1985.439941
7/07/2014,1977.650024
8/07/2014,1963.709961
9/07/2014,1972.829956
10/07/2014,1964.680054
11/07/2014,1967.569946
14/07/2014,1977.099976
15/07/2014,1973.280029
16/07/2014,1981.569946
17/07/2014,1958.119995
18/07/2014,1978.219971
21/07/2014,1973.630005
22/07/2014,1983.530029
23/07/2014,1987.01001
24/07/2014,1987.97998
25/07/2014,1978.339966
28/07/2014,1978.910034
29/07/2014,1969.949951
30/07/2014,1970.069946
31/07/2014,1930.670044
1/08/2014,1925.150024
4/08/2014,1938.98999
5/08/2014,1920.209961
6/08/2014,1920.23999
7/08/2014,1909.569946
8/08/2014,1931.589966
11/08/2014,1936.920044
12/08/2014,1933.75
13/08/2014,1946.719971
14/08/2014,1955.180054
15/08/2014,1955.060059
18/08/2014,1971.73999
19/08/2014,1981.599976
20/08/2014,1986.51001
21/08/2014,1992.369995
22/08/2014,1988.400024
25/08/2014,1997.920044
26/08/2014,2000.02002
27/08/2014,2000.119995
28/08/2014,1996.73999
29/08/2014,2003.369995
2/09/2014,2002.280029
3/09/2014,2000.719971
4/09/2014,1997.650024
5/09/2014,2007.709961
8/09/2014,2001.540039
9/09/2014,1988.439941
10/09/2014,1995.689941
11/09/2014,1997.449951
12/09/2014,1985.540039
15/09/2014,1984.130005
16/09/2014,1998.97998
17/09/2014,2001.569946
18/09/2014,2011.359985
19/09/2014,2010.400024
22/09/2014,1994.290039
23/09/2014,1982.77002
24/09/2014,1998.300049
25/09/2014,1965.98999
26/09/2014,1982.849976
29/09/2014,1977.800049
30/09/2014,1972.290039
1/10/2014,1946.160034
2/10/2014,1946.170044
3/10/2014,1967.900024
6/10/2014,1964.819946
7/10/2014,1935.099976
8/10/2014,1968.890015
9/10/2014,1928.209961
10/10/2014,1906.130005
13/10/2014,1874.73999
14/10/2014,1877.699951
15/10/2014,1862.48999
16/10/2014,1862.76001
17/10/2014,1886.76001
20/10/2014,1904.01001
21/10/2014,1941.280029
22/10/2014,1927.109985
23/10/2014,1950.819946
24/10/2014,1964.579956
27/10/2014,1961.630005
28/10/2014,1985.050049
29/10/2014,1982.300049
30/10/2014,1994.650024
31/10/2014,2018.050049
3/11/2014,2017.810059
4/11/2014,2012.099976
5/11/2014,2023.569946
6/11/2014,2031.209961
7/11/2014,2031.920044
10/11/2014,2038.26001
11/11/2014,2039.680054
12/11/2014,2038.25
13/11/2014,2039.329956
14/11/2014,2039.819946
17/11/2014,2041.319946
18/11/2014,2051.800049
19/11/2014,2048.719971
20/11/2014,2052.75
21/11/2014,2063.5
24/11/2014,2069.409912
25/11/2014,2067.030029
26/11/2014,2072.830078
28/11/2014,2067.560059
1/12/2014,2053.439941
2/12/2014,2066.550049
3/12/2014,2074.330078
4/12/2014,2071.919922
5/12/2014,2075.370117
8/12/2014,2060.310059
9/12/2014,2059.820068
10/12/2014,2026.140015
11/12/2014,2035.329956
12/12/2014,2002.329956
15/12/2014,1989.630005
16/12/2014,1972.73999
17/12/2014,2012.890015
18/12/2014,2061.22998
19/12/2014,2070.649902
22/12/2014,2078.540039
23/12/2014,2082.169922
24/12/2014,2081.879883
26/12/2014,2088.77002
29/12/2014,2090.570068
30/12/2014,2080.350098
31/12/2014,2058.899902
2/01/2015,2058.199951
5/01/2015,2020.579956
6/01/2015,2002.609985
7/01/2015,2025.900024
8/01/2015,2062.139893
9/01/2015,2044.810059
12/01/2015,2028.26001
13/01/2015,2023.030029
14/01/2015,2011.27002
15/01/2015,1992.670044
16/01/2015,2019.420044
20/01/2015,2022.550049
21/01/2015,2032.119995
22/01/2015,2063.149902
23/01/2015,2051.820068
26/01/2015,2057.090088
27/01/2015,2029.550049
28/01/2015,2002.160034
29/01/2015,2021.25
30/01/2015,1994.98999
2/02/2015,2020.849976
3/02/2015,2050.030029
4/02/2015,2041.51001
5/02/2015,2062.52002
6/02/2015,2055.469971
9/02/2015,2046.73999
10/02/2015,2068.590088
11/02/2015,2068.530029
12/02/2015,2088.47998
13/02/2015,2096.98999
17/02/2015,2100.340088
18/02/2015,2099.679932
19/02/2015,2097.449951
20/02/2015,2110.300049
23/02/2015,2109.659912
24/02/2015,2115.47998
25/02/2015,2113.860107
26/02/2015,2110.73999
27/02/2015,2104.5
2/03/2015,2117.389893
3/03/2015,2107.780029
4/03/2015,2098.530029
5/03/2015,2101.040039
6/03/2015,2071.26001
9/03/2015,2079.429932
10/03/2015,2044.160034
11/03/2015,2040.23999
12/03/2015,2065.949951
13/03/2015,2053.399902
16/03/2015,2081.189941
17/03/2015,2074.280029
18/03/2015,2099.5
19/03/2015,2089.27002
20/03/2015,2108.100098
23/03/2015,2104.419922
24/03/2015,2091.5
25/03/2015,2061.050049
26/03/2015,2056.149902
27/03/2015,2061.02002
30/03/2015,2086.23999
31/03/2015,2067.889893
1/04/2015,2059.689941
2/04/2015,2066.959961
6/04/2015,2080.620117
7/04/2015,2076.330078
8/04/2015,2081.899902
9/04/2015,2091.179932
10/04/2015,2102.060059
13/04/2015,2092.429932
14/04/2015,2095.840088
15/04/2015,2106.629883
16/04/2015,2104.98999
17/04/2015,2081.179932
20/04/2015,2100.399902
21/04/2015,2097.290039
22/04/2015,2107.959961
23/04/2015,2112.929932
24/04/2015,2117.689941
27/04/2015,2108.919922
28/04/2015,2114.76001
29/04/2015,2106.850098
30/04/2015,2085.51001
1/05/2015,2108.290039
4/05/2015,2114.48999
5/05/2015,2089.459961
6/05/2015,2080.149902
7/05/2015,2088
8/05/2015,2116.100098
11/05/2015,2105.330078
12/05/2015,2099.120117
13/05/2015,2098.47998
14/05/2015,2121.100098
15/05/2015,2122.72998
18/05/2015,2129.199951
19/05/2015,2127.830078
20/05/2015,2125.850098
21/05/2015,2130.820068
22/05/2015,2126.060059
26/05/2015,2104.199951
27/05/2015,2123.47998
28/05/2015,2120.790039
29/05/2015,2107.389893
1/06/2015,2111.72998
2/06/2015,2109.600098
3/06/2015,2114.070068
4/06/2015,2095.840088
5/06/2015,2092.830078
8/06/2015,2079.280029
9/06/2015,2080.149902
10/06/2015,2105.199951
11/06/2015,2108.860107
12/06/2015,2094.110107
15/06/2015,2084.429932
16/06/2015,2096.290039
17/06/2015,2100.439941
18/06/2015,2121.23999
19/06/2015,2109.98999
22/06/2015,2122.850098
23/06/2015,2124.199951
24/06/2015,2108.580078
25/06/2015,2102.310059
26/06/2015,2101.48999
29/06/2015,2057.639893
30/06/2015,2063.110107
1/07/2015,2077.419922
2/07/2015,2076.780029
6/07/2015,2068.76001
7/07/2015,2081.340088
8/07/2015,2046.680054
9/07/2015,2051.310059
10/07/2015,2076.620117
13/07/2015,2099.600098
14/07/2015,2108.949951
15/07/2015,2107.399902
16/07/2015,2124.290039
17/07/2015,2126.639893
20/07/2015,2128.280029
21/07/2015,2119.209961
22/07/2015,2114.149902
23/07/2015,2102.149902
24/07/2015,2079.649902
27/07/2015,2067.639893
28/07/2015,2093.25
29/07/2015,2108.570068
30/07/2015,2108.629883
31/07/2015,2103.840088
3/08/2015,2098.040039
4/08/2015,2093.320068
5/08/2015,2099.840088
6/08/2015,2083.560059
7/08/2015,2077.570068
10/08/2015,2104.179932
11/08/2015,2084.070068
12/08/2015,2086.050049
13/08/2015,2083.389893
14/08/2015,2091.540039
17/08/2015,2102.439941
18/08/2015,2096.919922
19/08/2015,2079.610107
20/08/2015,2035.72998
21/08/2015,1970.890015
24/08/2015,1893.209961
25/08/2015,1867.609985
26/08/2015,1940.51001
27/08/2015,1987.660034
28/08/2015,1988.869995
31/08/2015,1972.180054
1/09/2015,1913.849976
2/09/2015,1948.859985
3/09/2015,1951.130005
4/09/2015,1921.219971
8/09/2015,1969.410034
9/09/2015,1942.040039
10/09/2015,1952.290039
11/09/2015,1961.050049
14/09/2015,1953.030029
15/09/2015,1978.089966
16/09/2015,1995.310059
17/09/2015,1990.199951
18/09/2015,1958.079956
21/09/2015,1966.969971
22/09/2015,1942.73999
23/09/2015,1938.76001
24/09/2015,1932.23999
25/09/2015,1931.339966
28/09/2015,1881.77002
29/09/2015,1884.089966
30/09/2015,1920.030029
1/10/2015,1923.819946
2/10/2015,1951.359985
5/10/2015,1987.050049
6/10/2015,1979.920044
7/10/2015,1995.829956
8/10/2015,2013.430054
9/10/2015,2014.890015
12/10/2015,2017.459961
13/10/2015,2003.689941
14/10/2015,1994.23999
15/10/2015,2023.859985
16/10/2015,2033.109985
19/10/2015,2033.660034
20/10/2015,2030.77002
21/10/2015,2018.939941
22/10/2015,2052.51001
23/10/2015,2075.149902
26/10/2015,2071.179932
27/10/2015,2065.889893
28/10/2015,2090.350098
29/10/2015,2089.409912
30/10/2015,2079.360107
